slide_name,coords_x,coords_y
normal_002.tif,29120.0,212352.0
normal_002.tif,29568.0,210560.0
normal_002.tif,29568.0,211008.0
normal_002.tif,29568.0,211456.0
normal_002.tif,29568.0,213248.0
normal_002.tif,30016.0,211008.0
normal_002.tif,30016.0,211456.0
normal_002.tif,30016.0,214592.0
normal_002.tif,30464.0,211008.0
normal_002.tif,30464.0,212800.0
normal_002.tif,30464.0,214592.0
normal_002.tif,30464.0,215040.0
normal_002.tif,30464.0,215936.0
normal_002.tif,30912.0,210560.0
normal_002.tif,30912.0,211008.0
normal_002.tif,30912.0,211456.0
normal_002.tif,30912.0,212800.0
normal_002.tif,30912.0,214592.0
normal_002.tif,30912.0,215040.0
normal_002.tif,30912.0,215936.0
normal_002.tif,31360.0,211456.0
normal_002.tif,31360.0,212800.0
normal_002.tif,31360.0,213248.0
normal_002.tif,31808.0,211008.0
normal_002.tif,31808.0,211456.0
normal_002.tif,31808.0,211904.0
normal_002.tif,31808.0,213248.0
normal_002.tif,31808.0,216832.0
normal_002.tif,32256.0,212352.0
normal_002.tif,32256.0,213248.0
normal_002.tif,32704.0,211456.0
normal_002.tif,32704.0,211904.0
normal_002.tif,32704.0,212352.0
normal_002.tif,32704.0,214144.0
normal_002.tif,33152.0,212352.0
normal_002.tif,33152.0,212800.0
normal_002.tif,33152.0,213696.0
normal_002.tif,33152.0,214144.0
normal_002.tif,33152.0,214592.0
normal_002.tif,33152.0,216832.0
normal_002.tif,33600.0,211456.0
normal_002.tif,33600.0,211904.0
normal_002.tif,33600.0,212352.0
normal_002.tif,33600.0,212800.0
normal_002.tif,33600.0,213248.0
normal_002.tif,33600.0,214144.0
normal_002.tif,33600.0,214592.0
normal_002.tif,34048.0,211456.0
normal_002.tif,34048.0,211904.0
normal_002.tif,34048.0,212352.0
normal_002.tif,34048.0,212800.0
normal_002.tif,34048.0,213248.0
normal_002.tif,34048.0,214592.0
normal_002.tif,34496.0,211456.0
normal_002.tif,34496.0,211904.0
normal_002.tif,34496.0,212352.0
normal_002.tif,34496.0,212800.0
normal_002.tif,34496.0,213248.0
normal_002.tif,34496.0,213696.0
normal_002.tif,34944.0,211456.0
normal_002.tif,34944.0,211904.0
normal_002.tif,34944.0,212352.0
normal_002.tif,34944.0,212800.0
normal_002.tif,34944.0,213248.0
normal_002.tif,34944.0,213696.0
normal_002.tif,34944.0,214144.0
normal_002.tif,35392.0,211456.0
normal_002.tif,35392.0,212352.0
normal_002.tif,35392.0,213248.0
normal_002.tif,35840.0,5824.0
normal_002.tif,35840.0,212352.0
normal_002.tif,35840.0,212800.0
normal_002.tif,35840.0,213696.0
normal_002.tif,35840.0,214144.0
normal_002.tif,35840.0,214592.0
normal_002.tif,36288.0,213248.0
normal_002.tif,36288.0,213696.0
normal_002.tif,36288.0,214144.0
normal_002.tif,36288.0,215040.0
normal_002.tif,36288.0,215488.0
normal_002.tif,36736.0,211904.0
normal_002.tif,36736.0,212352.0
normal_002.tif,36736.0,212800.0
normal_002.tif,36736.0,213248.0
normal_002.tif,36736.0,213696.0
normal_002.tif,36736.0,214144.0
normal_002.tif,37184.0,212800.0
normal_002.tif,37184.0,213248.0
normal_002.tif,37184.0,213696.0
normal_002.tif,37184.0,214144.0
normal_002.tif,37184.0,214592.0
normal_002.tif,37632.0,212800.0
normal_002.tif,37632.0,213248.0
normal_002.tif,37632.0,213696.0
normal_002.tif,37632.0,214144.0
normal_002.tif,37632.0,214592.0
normal_002.tif,38080.0,7168.0
normal_002.tif,38080.0,212352.0
normal_002.tif,38080.0,212800.0
normal_002.tif,38080.0,213248.0
normal_002.tif,38080.0,213696.0
normal_002.tif,38080.0,214144.0
normal_002.tif,38080.0,214592.0
normal_002.tif,38080.0,215040.0
normal_002.tif,38528.0,213248.0
normal_002.tif,38528.0,213696.0
normal_002.tif,38528.0,214144.0
normal_002.tif,38528.0,214592.0
normal_002.tif,38976.0,211008.0
normal_002.tif,38976.0,212352.0
normal_002.tif,38976.0,212800.0
normal_002.tif,38976.0,213248.0
normal_002.tif,38976.0,213696.0
normal_002.tif,38976.0,214144.0
normal_002.tif,38976.0,214592.0
normal_002.tif,39424.0,212352.0
normal_002.tif,39424.0,212800.0
normal_002.tif,39424.0,213248.0
normal_002.tif,39424.0,213696.0
normal_002.tif,39424.0,214144.0
normal_002.tif,39872.0,2240.0
normal_002.tif,39872.0,7168.0
normal_002.tif,39872.0,212800.0
normal_002.tif,39872.0,213248.0
normal_002.tif,39872.0,213696.0
normal_002.tif,39872.0,214144.0
normal_002.tif,39872.0,214592.0
normal_002.tif,40320.0,1792.0
normal_002.tif,40320.0,212800.0
normal_002.tif,40320.0,213248.0
normal_002.tif,40320.0,213696.0
normal_002.tif,40320.0,214144.0
normal_002.tif,40320.0,214592.0
normal_002.tif,40320.0,215040.0
normal_002.tif,40768.0,212800.0
normal_002.tif,40768.0,213248.0
normal_002.tif,40768.0,213696.0
normal_002.tif,40768.0,214144.0
normal_002.tif,40768.0,214592.0
normal_002.tif,40768.0,215040.0
normal_002.tif,40768.0,215936.0
normal_002.tif,41216.0,7616.0
normal_002.tif,41216.0,212800.0
normal_002.tif,41216.0,213696.0
normal_002.tif,41216.0,214144.0
normal_002.tif,41216.0,214592.0
normal_002.tif,41216.0,215040.0
normal_002.tif,41216.0,215936.0
normal_002.tif,41664.0,7168.0
normal_002.tif,41664.0,213696.0
normal_002.tif,41664.0,214144.0
normal_002.tif,41664.0,214592.0
normal_002.tif,41664.0,215040.0
normal_002.tif,41664.0,215936.0
normal_002.tif,42112.0,213696.0
normal_002.tif,42112.0,214144.0
normal_002.tif,42112.0,214592.0
normal_002.tif,42112.0,215040.0
normal_002.tif,42112.0,215936.0
normal_002.tif,42560.0,6720.0
normal_002.tif,42560.0,214144.0
normal_002.tif,42560.0,214592.0
normal_002.tif,42560.0,215040.0
normal_002.tif,42560.0,215488.0
normal_002.tif,42560.0,215936.0
normal_002.tif,43008.0,211904.0
normal_002.tif,43008.0,213248.0
normal_002.tif,43008.0,214592.0
normal_002.tif,43008.0,215040.0
normal_002.tif,43008.0,215488.0
normal_002.tif,43456.0,213248.0
normal_002.tif,43456.0,214144.0
normal_002.tif,43456.0,214592.0
normal_002.tif,43456.0,215040.0
normal_002.tif,43456.0,215488.0
normal_002.tif,43456.0,215936.0
normal_002.tif,43904.0,7616.0
normal_002.tif,43904.0,212352.0
normal_002.tif,43904.0,214144.0
normal_002.tif,43904.0,214592.0
normal_002.tif,44352.0,212352.0
normal_002.tif,44352.0,214144.0
normal_002.tif,44352.0,214592.0
normal_002.tif,44800.0,6272.0
normal_002.tif,44800.0,212352.0
normal_002.tif,45248.0,7168.0
normal_002.tif,45248.0,212352.0
normal_002.tif,45248.0,213248.0
normal_002.tif,45248.0,214592.0
normal_002.tif,45696.0,213696.0
normal_002.tif,46144.0,213696.0
normal_002.tif,46144.0,214592.0
normal_002.tif,46592.0,7616.0
normal_002.tif,46592.0,213696.0
normal_002.tif,46592.0,214592.0
normal_002.tif,47040.0,7616.0
normal_002.tif,47040.0,212352.0
normal_002.tif,47040.0,213696.0
normal_002.tif,47040.0,214144.0
normal_002.tif,47040.0,214592.0
normal_002.tif,47040.0,215040.0
normal_002.tif,47040.0,215488.0
normal_002.tif,47488.0,212800.0
normal_002.tif,47488.0,213248.0
normal_002.tif,47488.0,213696.0
normal_002.tif,47488.0,214144.0
normal_002.tif,47488.0,215488.0
normal_002.tif,47488.0,215936.0
normal_002.tif,47936.0,212800.0
normal_002.tif,47936.0,213248.0
normal_002.tif,47936.0,213696.0
normal_002.tif,47936.0,214144.0
normal_002.tif,47936.0,215040.0
normal_002.tif,47936.0,215488.0
normal_002.tif,47936.0,215936.0
normal_002.tif,48384.0,7616.0
normal_002.tif,48384.0,212800.0
normal_002.tif,48384.0,213248.0
normal_002.tif,48384.0,213696.0
normal_002.tif,48384.0,215040.0
normal_002.tif,48832.0,212800.0
normal_002.tif,48832.0,213248.0
normal_002.tif,48832.0,214144.0
normal_002.tif,48832.0,215040.0
normal_002.tif,48832.0,215488.0
normal_002.tif,49280.0,213248.0
normal_002.tif,49280.0,214144.0
normal_002.tif,49280.0,215040.0
normal_002.tif,49280.0,215488.0
normal_002.tif,49728.0,212800.0
normal_002.tif,49728.0,213248.0
normal_002.tif,49728.0,214144.0
normal_002.tif,49728.0,215040.0
normal_002.tif,49728.0,215488.0
normal_002.tif,50176.0,213248.0
normal_002.tif,50176.0,213696.0
normal_002.tif,50176.0,214144.0
normal_002.tif,50176.0,214592.0
normal_002.tif,50176.0,215040.0
normal_002.tif,50176.0,215488.0
normal_002.tif,50176.0,215936.0
normal_002.tif,50624.0,213248.0
normal_002.tif,50624.0,213696.0
normal_002.tif,50624.0,214144.0
normal_002.tif,50624.0,214592.0
normal_002.tif,50624.0,215040.0
normal_002.tif,51072.0,214144.0
normal_002.tif,51072.0,214592.0
normal_002.tif,51072.0,215040.0
normal_002.tif,51072.0,215488.0
normal_002.tif,51072.0,215936.0
normal_002.tif,51520.0,213248.0
normal_002.tif,51520.0,214144.0
normal_002.tif,51520.0,214592.0
normal_002.tif,51520.0,215040.0
normal_002.tif,51520.0,215488.0
normal_002.tif,51520.0,215936.0
normal_002.tif,51968.0,213248.0
normal_002.tif,51968.0,213696.0
normal_002.tif,51968.0,214592.0
normal_002.tif,51968.0,215936.0
normal_002.tif,52416.0,212800.0
normal_002.tif,52416.0,213696.0
normal_002.tif,52416.0,214144.0
normal_002.tif,52416.0,214592.0
normal_002.tif,52416.0,215040.0
normal_002.tif,52416.0,215936.0
normal_002.tif,52864.0,213696.0
normal_002.tif,52864.0,214144.0
normal_002.tif,52864.0,214592.0
normal_002.tif,52864.0,215040.0
normal_002.tif,52864.0,215488.0
normal_002.tif,52864.0,215936.0
normal_002.tif,53312.0,213696.0
normal_002.tif,53312.0,214144.0
normal_002.tif,53312.0,215040.0
normal_002.tif,53312.0,215488.0
normal_002.tif,53312.0,215936.0
normal_002.tif,53760.0,213696.0
normal_002.tif,53760.0,214144.0
normal_002.tif,53760.0,215040.0
normal_002.tif,53760.0,215488.0
normal_002.tif,54208.0,213696.0
normal_002.tif,54208.0,214144.0
normal_002.tif,54208.0,214592.0
normal_002.tif,54208.0,215040.0
normal_002.tif,54208.0,215488.0
normal_002.tif,54208.0,215936.0
normal_002.tif,54656.0,213248.0
normal_002.tif,54656.0,213696.0
normal_002.tif,54656.0,214144.0
normal_002.tif,54656.0,214592.0
normal_002.tif,54656.0,215936.0
normal_002.tif,55104.0,213248.0
normal_002.tif,55104.0,213696.0
normal_002.tif,55104.0,215040.0
normal_002.tif,55104.0,215488.0
normal_002.tif,55552.0,213248.0
normal_002.tif,55552.0,213696.0
normal_002.tif,55552.0,215040.0
normal_002.tif,56000.0,213248.0
normal_002.tif,56000.0,213696.0
normal_002.tif,56000.0,214592.0
normal_002.tif,56000.0,215040.0
normal_002.tif,56896.0,213248.0
normal_002.tif,56896.0,215040.0
normal_002.tif,56896.0,215488.0
normal_002.tif,57344.0,7616.0
normal_002.tif,57344.0,213248.0
normal_002.tif,57344.0,215040.0
normal_002.tif,57344.0,215488.0
normal_002.tif,57792.0,212800.0
normal_002.tif,57792.0,213248.0
normal_002.tif,58240.0,212800.0
normal_002.tif,58240.0,213248.0
normal_002.tif,58240.0,214592.0
normal_002.tif,58240.0,215040.0
normal_002.tif,58240.0,215488.0
normal_002.tif,58688.0,212800.0
normal_002.tif,58688.0,213248.0
normal_002.tif,58688.0,215040.0
normal_002.tif,58688.0,215488.0
normal_002.tif,59136.0,7616.0
normal_002.tif,59136.0,212352.0
normal_002.tif,59136.0,212800.0
normal_002.tif,59136.0,213248.0
normal_002.tif,59136.0,213696.0
normal_002.tif,59136.0,214144.0
normal_002.tif,59584.0,212352.0
normal_002.tif,59584.0,212800.0
normal_002.tif,59584.0,213248.0
normal_002.tif,59584.0,213696.0
normal_002.tif,59584.0,214144.0
normal_002.tif,59584.0,214592.0
normal_002.tif,60032.0,212352.0
normal_002.tif,60032.0,212800.0
normal_002.tif,60032.0,213248.0
normal_002.tif,60032.0,213696.0
normal_002.tif,60032.0,214144.0
normal_002.tif,60032.0,214592.0
normal_002.tif,60480.0,212352.0
normal_002.tif,60480.0,212800.0
normal_002.tif,60480.0,213248.0
normal_002.tif,60480.0,213696.0
normal_002.tif,60928.0,212352.0
normal_002.tif,60928.0,212800.0
normal_002.tif,60928.0,213248.0
normal_002.tif,60928.0,213696.0
normal_002.tif,60928.0,214144.0
normal_002.tif,61376.0,212352.0
normal_002.tif,61376.0,212800.0
normal_002.tif,61376.0,213248.0
normal_002.tif,61376.0,213696.0
normal_002.tif,61824.0,212352.0
normal_002.tif,61824.0,212800.0
normal_002.tif,61824.0,213248.0
normal_002.tif,61824.0,213696.0
normal_002.tif,61824.0,214592.0
normal_002.tif,61824.0,215040.0
normal_002.tif,62272.0,212800.0
normal_002.tif,62272.0,213248.0
normal_002.tif,62720.0,212800.0
normal_002.tif,62720.0,213248.0
normal_002.tif,62720.0,213696.0
normal_002.tif,63168.0,212800.0
normal_002.tif,63168.0,213696.0
normal_002.tif,63616.0,212800.0
normal_002.tif,63616.0,213248.0
normal_002.tif,63616.0,213696.0
normal_002.tif,64064.0,7168.0
normal_002.tif,64064.0,212800.0
normal_002.tif,64064.0,213248.0
normal_002.tif,64064.0,213696.0
normal_002.tif,64512.0,7616.0
normal_002.tif,64512.0,212800.0
normal_002.tif,64512.0,213248.0
normal_002.tif,64512.0,213696.0
normal_002.tif,64960.0,212800.0
normal_002.tif,64960.0,213696.0
normal_002.tif,65408.0,212800.0
normal_002.tif,65408.0,213248.0
normal_002.tif,65408.0,213696.0
normal_002.tif,65856.0,213248.0
normal_002.tif,65856.0,213696.0
normal_002.tif,66304.0,213248.0
normal_002.tif,66304.0,213696.0
normal_002.tif,66752.0,213248.0
normal_002.tif,66752.0,213696.0
normal_002.tif,66752.0,215040.0
normal_002.tif,67200.0,213248.0
normal_002.tif,67200.0,213696.0
normal_002.tif,67200.0,215040.0
normal_002.tif,67648.0,213248.0
normal_002.tif,67648.0,215488.0
normal_002.tif,68096.0,213248.0
normal_002.tif,68096.0,215040.0
normal_002.tif,68096.0,215488.0
normal_002.tif,68544.0,213248.0
normal_002.tif,68544.0,213696.0
normal_002.tif,68544.0,215040.0
normal_002.tif,68544.0,215488.0
normal_002.tif,68992.0,215488.0
normal_002.tif,69440.0,212800.0
normal_002.tif,69440.0,215488.0
normal_002.tif,69888.0,215040.0
normal_002.tif,70336.0,215040.0
normal_002.tif,70784.0,215040.0
normal_002.tif,71232.0,211904.0
normal_002.tif,71680.0,211904.0
normal_002.tif,71680.0,215936.0
normal_002.tif,72128.0,215488.0
normal_002.tif,72128.0,215936.0
normal_002.tif,72576.0,214592.0
normal_002.tif,72576.0,215040.0
normal_002.tif,72576.0,215936.0
normal_002.tif,73024.0,213696.0
normal_002.tif,73024.0,214592.0
normal_002.tif,73024.0,215040.0
normal_002.tif,73472.0,211456.0
normal_002.tif,73472.0,213248.0
normal_002.tif,73472.0,214592.0
normal_002.tif,73472.0,215936.0
normal_002.tif,73472.0,218176.0
normal_002.tif,73920.0,211904.0
normal_002.tif,73920.0,213696.0
normal_002.tif,73920.0,215040.0
normal_002.tif,73920.0,215936.0
normal_002.tif,74368.0,213248.0
normal_002.tif,74368.0,214592.0
normal_002.tif,74368.0,215040.0
normal_002.tif,74816.0,215040.0
normal_002.tif,75712.0,215488.0
normal_002.tif,76160.0,215488.0
normal_002.tif,76608.0,213248.0
normal_002.tif,76608.0,215040.0
normal_002.tif,77056.0,213248.0
normal_002.tif,77504.0,213248.0
normal_002.tif,77504.0,213696.0
normal_002.tif,77504.0,215040.0
normal_002.tif,77952.0,213248.0
normal_002.tif,77952.0,215488.0
normal_002.tif,78400.0,212800.0
normal_002.tif,78400.0,213696.0
normal_002.tif,78400.0,214592.0
normal_002.tif,78400.0,215040.0
normal_002.tif,78400.0,215488.0
normal_002.tif,78848.0,213696.0
normal_002.tif,78848.0,215040.0
normal_002.tif,78848.0,215488.0
normal_002.tif,79744.0,211456.0
normal_002.tif,79744.0,215040.0
normal_002.tif,79744.0,215488.0
normal_002.tif,80192.0,211456.0
normal_002.tif,80192.0,215040.0
normal_002.tif,80640.0,214592.0
normal_002.tif,81088.0,213696.0
normal_002.tif,81088.0,215040.0
normal_002.tif,81536.0,215040.0
normal_002.tif,81536.0,215488.0
normal_002.tif,81984.0,211456.0
normal_002.tif,81984.0,213248.0
normal_002.tif,81984.0,214592.0
normal_002.tif,81984.0,215040.0
normal_002.tif,81984.0,215488.0
normal_002.tif,82432.0,210560.0
normal_002.tif,82432.0,212352.0
normal_002.tif,82432.0,213248.0
normal_002.tif,82432.0,213696.0
normal_002.tif,82432.0,214592.0
normal_002.tif,82432.0,215040.0
normal_002.tif,82432.0,215488.0
normal_002.tif,82880.0,210560.0
normal_002.tif,82880.0,211904.0
normal_002.tif,82880.0,212352.0
normal_002.tif,82880.0,213248.0
normal_002.tif,82880.0,214144.0
normal_002.tif,82880.0,214592.0
normal_002.tif,82880.0,215040.0
normal_002.tif,83328.0,211904.0
normal_002.tif,83328.0,212352.0
normal_002.tif,83328.0,213696.0
normal_002.tif,83328.0,214144.0
normal_002.tif,83328.0,214592.0
normal_002.tif,83328.0,215040.0
normal_002.tif,83328.0,215488.0
normal_002.tif,83776.0,211904.0
normal_002.tif,83776.0,212352.0
normal_002.tif,83776.0,213248.0
normal_002.tif,83776.0,214144.0
normal_002.tif,83776.0,214592.0
normal_002.tif,83776.0,215040.0
normal_002.tif,84224.0,211904.0
normal_002.tif,84224.0,212352.0
normal_002.tif,84224.0,213248.0
normal_002.tif,84224.0,213696.0
normal_002.tif,84224.0,214144.0
normal_002.tif,84224.0,214592.0
normal_002.tif,84224.0,215040.0
normal_002.tif,84672.0,211904.0
normal_002.tif,84672.0,212352.0
normal_002.tif,84672.0,214144.0
normal_002.tif,84672.0,214592.0
normal_002.tif,84672.0,215040.0
normal_002.tif,84672.0,215488.0
normal_002.tif,85120.0,212352.0
normal_002.tif,85120.0,213248.0
normal_002.tif,85120.0,213696.0
normal_002.tif,85120.0,214144.0
normal_002.tif,85120.0,214592.0
normal_002.tif,85568.0,213248.0
normal_002.tif,85568.0,213696.0
normal_002.tif,85568.0,214144.0
normal_002.tif,85568.0,215040.0
normal_002.tif,86016.0,211456.0
normal_002.tif,86016.0,211904.0
normal_002.tif,86016.0,213248.0
normal_002.tif,86016.0,213696.0
normal_002.tif,86464.0,212800.0
normal_002.tif,86464.0,213248.0
normal_002.tif,86464.0,213696.0
normal_002.tif,86464.0,214144.0
normal_002.tif,86464.0,214592.0
normal_002.tif,86464.0,215488.0
normal_002.tif,86912.0,212800.0
normal_002.tif,86912.0,213248.0
normal_002.tif,86912.0,213696.0
normal_002.tif,87360.0,211456.0
normal_002.tif,87360.0,212800.0
normal_002.tif,87360.0,213248.0
normal_002.tif,87360.0,213696.0
normal_002.tif,87360.0,214144.0
normal_002.tif,87360.0,215040.0
normal_002.tif,87808.0,213248.0
normal_002.tif,87808.0,215040.0
normal_002.tif,87808.0,217280.0
normal_002.tif,88256.0,212800.0
normal_002.tif,88256.0,213248.0
normal_002.tif,88256.0,213696.0
normal_002.tif,88256.0,214144.0
normal_002.tif,88256.0,214592.0
normal_002.tif,88256.0,215040.0
normal_002.tif,88256.0,217280.0
normal_002.tif,88704.0,212800.0
normal_002.tif,88704.0,213248.0
normal_002.tif,88704.0,213696.0
normal_002.tif,88704.0,214144.0
normal_002.tif,88704.0,214592.0
normal_002.tif,88704.0,215040.0
normal_002.tif,88704.0,217280.0
normal_002.tif,89152.0,212352.0
normal_002.tif,89152.0,213248.0
normal_002.tif,89152.0,213696.0
normal_002.tif,89152.0,214144.0
normal_002.tif,89600.0,213248.0
normal_002.tif,89600.0,213696.0
normal_002.tif,90048.0,212800.0
normal_002.tif,90048.0,213248.0
normal_002.tif,90496.0,209664.0
normal_002.tif,90496.0,210112.0
normal_002.tif,90496.0,213696.0
normal_002.tif,90496.0,215040.0
normal_002.tif,90944.0,213248.0
normal_002.tif,90944.0,213696.0
normal_002.tif,91392.0,208768.0
normal_002.tif,91392.0,213248.0
normal_002.tif,91392.0,213696.0
normal_002.tif,91392.0,215040.0
normal_002.tif,91840.0,209216.0
normal_002.tif,91840.0,210112.0
normal_002.tif,91840.0,211456.0
normal_002.tif,91840.0,211904.0
normal_002.tif,91840.0,212352.0
normal_002.tif,91840.0,213696.0
normal_002.tif,92288.0,208768.0
normal_002.tif,92288.0,209664.0
normal_002.tif,92288.0,210112.0
normal_002.tif,92288.0,211904.0
normal_002.tif,92288.0,213248.0
normal_002.tif,92288.0,213696.0
normal_002.tif,92736.0,208320.0
normal_002.tif,92736.0,209216.0
normal_002.tif,92736.0,209664.0
normal_002.tif,92736.0,210112.0
normal_002.tif,92736.0,210560.0
normal_002.tif,92736.0,211008.0
normal_002.tif,92736.0,211904.0
normal_002.tif,92736.0,213248.0
normal_002.tif,92736.0,213696.0
normal_002.tif,93184.0,207872.0
normal_002.tif,93184.0,208320.0
normal_002.tif,93184.0,208768.0
normal_002.tif,93184.0,209216.0
normal_002.tif,93184.0,209664.0
normal_002.tif,93184.0,212352.0
normal_002.tif,93184.0,212800.0
normal_002.tif,93184.0,213248.0
normal_002.tif,93184.0,213696.0
normal_002.tif,93184.0,215488.0
normal_002.tif,93632.0,211008.0
normal_002.tif,93632.0,213248.0
normal_002.tif,94080.0,207424.0
normal_002.tif,94080.0,212352.0
normal_002.tif,94080.0,213696.0
normal_002.tif,94080.0,215040.0
normal_002.tif,94528.0,206080.0
normal_002.tif,94528.0,206528.0
normal_002.tif,94528.0,209664.0
normal_002.tif,94528.0,210560.0
normal_002.tif,94528.0,212352.0
normal_002.tif,94528.0,212800.0
normal_002.tif,94528.0,213248.0
normal_002.tif,94528.0,213696.0
normal_002.tif,94528.0,215040.0
normal_002.tif,94976.0,206080.0
normal_002.tif,94976.0,207424.0
normal_002.tif,94976.0,208768.0
normal_002.tif,94976.0,212352.0
normal_002.tif,94976.0,212800.0
normal_002.tif,94976.0,213248.0
normal_002.tif,94976.0,213696.0
normal_002.tif,95424.0,205632.0
normal_002.tif,95424.0,208768.0
normal_002.tif,95424.0,209216.0
normal_002.tif,95424.0,213248.0
normal_002.tif,95424.0,213696.0
normal_002.tif,95872.0,205184.0
normal_002.tif,95872.0,207424.0
normal_002.tif,95872.0,207872.0
normal_002.tif,95872.0,209216.0
normal_002.tif,95872.0,209664.0
normal_002.tif,95872.0,210112.0
normal_002.tif,95872.0,212352.0
normal_002.tif,95872.0,212800.0
normal_002.tif,95872.0,213248.0
normal_002.tif,95872.0,213696.0
normal_002.tif,96320.0,206528.0
normal_002.tif,96320.0,208320.0
normal_002.tif,96320.0,208768.0
normal_002.tif,96320.0,212352.0
normal_002.tif,96320.0,212800.0
normal_002.tif,96320.0,213248.0
normal_002.tif,96320.0,214144.0
normal_002.tif,96320.0,214592.0
normal_002.tif,96768.0,202944.0
normal_002.tif,96768.0,206528.0
normal_002.tif,96768.0,206976.0
normal_002.tif,96768.0,207872.0
normal_002.tif,96768.0,208320.0
normal_002.tif,96768.0,208768.0
normal_002.tif,96768.0,209216.0
normal_002.tif,96768.0,212800.0
normal_002.tif,96768.0,213248.0
normal_002.tif,96768.0,213696.0
normal_002.tif,96768.0,214144.0
normal_002.tif,96768.0,214592.0
normal_002.tif,96768.0,215040.0
normal_002.tif,96768.0,215488.0
normal_002.tif,16594.0,129856.0
normal_002.tif,16594.0,130304.0
normal_002.tif,17042.0,129856.0
normal_002.tif,17042.0,130304.0
normal_002.tif,17938.0,132544.0
normal_002.tif,17938.0,136128.0
normal_002.tif,18386.0,127168.0
normal_002.tif,18386.0,127616.0
normal_002.tif,18386.0,132544.0
normal_002.tif,18386.0,136128.0
normal_002.tif,18386.0,141056.0
normal_002.tif,18386.0,141504.0
normal_002.tif,18386.0,141952.0
normal_002.tif,18386.0,144192.0
normal_002.tif,18834.0,126720.0
normal_002.tif,18834.0,127168.0
normal_002.tif,18834.0,132544.0
normal_002.tif,18834.0,136576.0
normal_002.tif,18834.0,138368.0
normal_002.tif,18834.0,140608.0
normal_002.tif,18834.0,148672.0
normal_002.tif,19282.0,132544.0
normal_002.tif,19282.0,135680.0
normal_002.tif,19282.0,136128.0
normal_002.tif,19282.0,136576.0
normal_002.tif,19282.0,138368.0
normal_002.tif,19282.0,138816.0
normal_002.tif,19282.0,139264.0
normal_002.tif,19730.0,135680.0
normal_002.tif,19730.0,136128.0
normal_002.tif,19730.0,137472.0
normal_002.tif,19730.0,141504.0
normal_002.tif,19730.0,141952.0
normal_002.tif,19730.0,142848.0
normal_002.tif,19730.0,143296.0
normal_002.tif,19730.0,143744.0
normal_002.tif,19730.0,144192.0
normal_002.tif,19730.0,144640.0
normal_002.tif,20178.0,143744.0
normal_002.tif,20178.0,145088.0
normal_002.tif,20178.0,146432.0
normal_002.tif,21074.0,150464.0
normal_002.tif,21522.0,121344.0
normal_002.tif,21522.0,150912.0
normal_002.tif,21522.0,151360.0
normal_002.tif,21970.0,150912.0
normal_002.tif,21970.0,151360.0
normal_002.tif,22418.0,151360.0
normal_002.tif,22418.0,151808.0
normal_002.tif,22418.0,152704.0
normal_002.tif,22866.0,120896.0
normal_002.tif,22866.0,121344.0
normal_002.tif,22866.0,132096.0
normal_002.tif,22866.0,141504.0
normal_002.tif,22866.0,150912.0
normal_002.tif,22866.0,151360.0
normal_002.tif,22866.0,151808.0
normal_002.tif,22866.0,152256.0
normal_002.tif,23314.0,120448.0
normal_002.tif,23314.0,120896.0
normal_002.tif,23314.0,121344.0
normal_002.tif,23314.0,141504.0
normal_002.tif,23762.0,120448.0
normal_002.tif,23762.0,120896.0
normal_002.tif,23762.0,121344.0
normal_002.tif,23762.0,121792.0
normal_002.tif,24210.0,143296.0
normal_002.tif,24658.0,145536.0
normal_002.tif,25106.0,117760.0
normal_002.tif,25106.0,144192.0
normal_002.tif,25554.0,117760.0
normal_002.tif,25554.0,144640.0
normal_002.tif,25554.0,145088.0
normal_002.tif,25554.0,145536.0
normal_002.tif,26002.0,124032.0
normal_002.tif,26002.0,143296.0
normal_002.tif,26002.0,143744.0
normal_002.tif,26002.0,144640.0
normal_002.tif,26002.0,145088.0
normal_002.tif,26002.0,145536.0
normal_002.tif,26002.0,145984.0
normal_002.tif,26450.0,143744.0
normal_002.tif,26450.0,144192.0
normal_002.tif,26450.0,145984.0
normal_002.tif,26898.0,143744.0
normal_002.tif,27346.0,144640.0
normal_002.tif,27346.0,145088.0
normal_002.tif,27794.0,116416.0
normal_002.tif,27794.0,116864.0
normal_002.tif,28242.0,146432.0
normal_002.tif,28242.0,148672.0
normal_002.tif,29586.0,147328.0
normal_002.tif,30034.0,124928.0
normal_002.tif,30034.0,125376.0
normal_002.tif,30034.0,142400.0
normal_002.tif,30482.0,122688.0
normal_002.tif,30482.0,142848.0
normal_002.tif,30482.0,143296.0
normal_002.tif,30482.0,143744.0
normal_002.tif,30482.0,144192.0
normal_002.tif,30930.0,122240.0
normal_002.tif,30930.0,126720.0
normal_002.tif,30930.0,127616.0
normal_002.tif,30930.0,128064.0
normal_002.tif,30930.0,129856.0
normal_002.tif,30930.0,145984.0
normal_002.tif,31378.0,125376.0
normal_002.tif,31378.0,145984.0
normal_002.tif,31378.0,146880.0
normal_002.tif,31826.0,120000.0
normal_002.tif,31826.0,124480.0
normal_002.tif,31826.0,125376.0
normal_002.tif,31826.0,127168.0
normal_002.tif,31826.0,128064.0
normal_002.tif,32274.0,120000.0
normal_002.tif,32274.0,120448.0
normal_002.tif,32274.0,128064.0
normal_002.tif,32722.0,119104.0
normal_002.tif,32722.0,120448.0
